Date,GSS,assets_in_composite
2015-06-20,,1
2015-06-21,,1
2015-06-22,-0.5794021085776856,11
2015-06-23,-0.048968807267240406,11
2015-06-24,0.30972002032223656,11
2015-06-25,-0.04619494166898727,11
2015-06-26,0.07835321742012079,11
2015-06-27,,1
2015-06-28,,1
2015-06-29,1.1290159685579597,11
2015-06-30,-0.38056898740883033,11
2015-07-01,-0.02750405265647473,11
2015-07-02,-0.08526067277642788,11
2015-07-03,,3
2015-07-04,,1
2015-07-05,,1
2015-07-06,0.683315223634504,11
2015-07-07,0.01832376850290651,11
2015-07-08,0.7570651824120236,11
2015-07-09,-3.317800443362758e-05,11
2015-07-10,-0.9922000290213717,11
2015-07-11,,1
2015-07-12,,1
2015-07-13,-0.1978636454857462,11
2015-07-14,0.013569782466025249,11
2015-07-15,0.07897101535324852,11
2015-07-16,-0.23079515543707438,11
2015-07-17,-0.08047781315342148,11
2015-07-18,,1
2015-07-19,,1
2015-07-20,-0.19410058672399008,11
2015-07-21,-0.08218763938489991,11
2015-07-22,0.013419348347795457,11
2015-07-23,0.04138339310639611,11
2015-07-24,0.04203565564961017,11
2015-07-25,,1
2015-07-26,,1
2015-07-27,0.3496980551961734,11
2015-07-28,-0.4304358044468673,11
2015-07-29,-0.3425215055328806,11
2015-07-30,0.04690449870256089,11
2015-07-31,-0.02206159448782302,11
2015-08-01,,1
2015-08-02,,1
2015-08-03,0.04400045707949369,11
2015-08-04,-0.06959192638481916,11
2015-08-05,-0.20728339131644374,11
2015-08-06,0.21866347370384487,11
2015-08-07,0.05405041256060383,11
2015-08-08,,1
2015-08-09,,1
2015-08-10,-0.43587155535837907,11
2015-08-11,0.28658288587365205,11
2015-08-12,0.041922027054078354,11
2015-08-13,-0.223355693141037,11
2015-08-14,-0.16363301688750878,11
2015-08-15,,1
2015-08-16,,1
2015-08-17,0.16956896856424122,11
2015-08-18,0.5522514116976946,11
2015-08-19,0.08161795937688421,11
2015-08-20,0.6837853434742986,11
2015-08-21,0.9425495577427184,11
2015-08-22,,1
2015-08-23,,1
2015-08-24,1.50374294468072,11
2015-08-25,0.454741380334542,11
2015-08-26,-0.5953072836200725,11
2015-08-27,-0.030680584556402234,11
2015-08-28,0.578448259509004,11
2015-08-29,,1
2015-08-30,,1
2015-08-31,0.6093171097620229,11
2015-09-01,0.8113225025545002,11
2015-09-02,-0.03291424886382685,11
2015-09-03,0.24154316734762302,11
2015-09-04,0.7369214511271202,11
2015-09-05,,1
2015-09-06,,1
2015-09-07,,3
2015-09-08,-0.6705250287721548,11
2015-09-09,0.10472741420037708,11
2015-09-10,-0.02069794735028343,11
2015-09-11,-0.16802162004915258,11
2015-09-12,,1
2015-09-13,,1
2015-09-14,0.18643264922970956,11
2015-09-15,-0.06937361223064878,11
2015-09-16,0.2252138573954391,11
2015-09-17,0.04330506283241758,11
2015-09-18,0.6060024066265867,11
2015-09-19,,1
2015-09-20,,1
2015-09-21,0.37925157499661827,11
2015-09-22,0.6309269120636071,11
2015-09-23,0.31769313254782916,11
2015-09-24,0.41057189174562514,11
2015-09-25,0.23480524203394149,11
2015-09-26,,1
2015-09-27,,1
2015-09-28,0.7128026268869279,11
2015-09-29,0.2929429533494675,11
2015-09-30,-0.4230502666805229,11
2015-10-01,0.24058955159924614,11
2015-10-02,0.007285543989743356,11
2015-10-03,,1
2015-10-04,,1
2015-10-05,-0.6329537133915879,11
2015-10-06,0.027391350872389288,11
2015-10-07,-0.5203094763532454,11
2015-10-08,-0.19234631435924443,11
2015-10-09,-0.061947306243262196,11
2015-10-10,,1
2015-10-11,,1
2015-10-12,-0.08536511036309039,11
2015-10-13,0.26386119434210337,11
2015-10-14,0.11608660739094462,11
2015-10-15,-0.3340926984083229,11
2015-10-16,-0.14630104102369135,11
2015-10-17,,1
2015-10-18,,1
2015-10-19,-0.16424273600342293,11
2015-10-20,-0.17071560315614526,11
2015-10-21,0.1673775333150392,11
2015-10-22,-0.21325446532189607,11
2015-10-23,-0.2161106023848645,11
2015-10-24,,1
2015-10-25,,1
2015-10-26,0.06422964090081819,11
2015-10-27,0.0555903733091708,11
2015-10-28,0.12979528776181362,11
2015-10-29,-0.40464753194393505,11
2015-10-30,-0.29747057575216557,11
2015-10-31,,1
2015-11-01,,1
2015-11-02,-0.8464462024538434,11
2015-11-03,-0.6676500661751711,11
2015-11-04,0.03783649614419276,11
2015-11-05,0.1914497039053736,11
2015-11-06,0.07854323963100686,11
2015-11-07,,1
2015-11-08,,1
2015-11-09,0.18054571822044843,11
2015-11-10,0.49910509353721416,11
2015-11-11,0.1338221158117262,11
2015-11-12,-0.017271894347278462,11
2015-11-13,0.36107101186880963,11
2015-11-14,,1
2015-11-15,,1
2015-11-16,-0.113305961869942,11
2015-11-17,-0.24748215921290526,11
2015-11-18,-0.23959366067073062,11
2015-11-19,0.18301839748869933,11
2015-11-20,-0.01794061088769702,11
2015-11-21,,1
2015-11-22,,1
2015-11-23,0.25112156532257995,11
2015-11-24,0.04866486911510401,11
2015-11-25,0.010412109770513898,11
2015-11-26,,3
2015-11-27,-0.11515822743928901,11
2015-11-28,,1
2015-11-29,,1
2015-11-30,0.09629175859871357,11
2015-12-01,-0.22839581038588339,11
2015-12-02,-0.008808859639549664,11
2015-12-03,-0.25167343635215383,11
2015-12-04,-0.16234013566708255,11
2015-12-05,,1
2015-12-06,,1
2015-12-07,0.09710282275419227,11
2015-12-08,0.24701474579674637,11
2015-12-09,-0.08960844255639283,11
2015-12-10,0.21042170943914237,11
2015-12-11,0.7996879756525488,11
2015-12-12,,1
2015-12-13,,1
2015-12-14,-0.02197063720335124,11
2015-12-15,-0.5345899791149431,11
2015-12-16,-0.44778281556744975,11
2015-12-17,0.4633974919311376,11
2015-12-18,0.43638145007749585,11
2015-12-19,,1
2015-12-20,,1
2015-12-21,0.26454629647841144,11
2015-12-22,-0.45778502321893516,11
2015-12-23,-0.38087577843178744,11
2015-12-24,0.04413822166296006,11
2015-12-25,,3
2015-12-26,,1
2015-12-27,,1
2015-12-28,0.054156185645762515,11
2015-12-29,-0.2980969829048334,11
2015-12-30,0.012542881996805911,11
2015-12-31,0.2565057215128884,11
2016-01-01,,3
2016-01-02,,1
2016-01-03,,1
2016-01-04,0.7071476464581944,11
2016-01-05,0.1977100051459462,11
2016-01-06,0.531014105734383,11
2016-01-07,0.548522573031081,11
2016-01-08,0.4758558168241752,11
2016-01-09,,1
2016-01-10,,1
2016-01-11,0.04255564854073826,11
2016-01-12,0.03318309772727801,11
2016-01-13,0.7930748646677028,11
2016-01-14,-0.23506449451634073,11
2016-01-15,1.3655129097391339,11
2016-01-16,,1
2016-01-17,,1
2016-01-18,,4
2016-01-19,0.027955980703194442,11
2016-01-20,0.30743257325586887,11
2016-01-21,0.3492906064028236,11
2016-01-22,-0.26366812764720166,11
2016-01-23,,1
2016-01-24,,1
2016-01-25,0.5578184112526081,11
2016-01-26,-0.011383147591870535,11
2016-01-27,0.14971301268580886,11
2016-01-28,-0.06371918655212211,11
2016-01-29,-0.22036176918599584,11
2016-01-30,,1
2016-01-31,,1
2016-02-01,-0.2872359002988389,11
2016-02-02,0.6062118323287417,11
2016-02-03,0.0002679137501257226,11
2016-02-04,0.020833668271722547,11
2016-02-05,0.6530325601870755,11
2016-02-06,,1
2016-02-07,,1
2016-02-08,1.0537843470466544,11
2016-02-09,0.2377626163308751,11
2016-02-10,0.029323281658163933,11
2016-02-11,1.2308969169771529,11
2016-02-12,-0.2660956129616023,11
2016-02-13,,1
2016-02-14,,1
2016-02-15,,3
2016-02-16,-0.479849276289643,11
2016-02-17,-0.2521699899821779,11
2016-02-18,0.35810688798813484,11
2016-02-19,0.1177174693963763,11
2016-02-20,,1
2016-02-21,,1
2016-02-22,-0.20458720580760092,11
2016-02-23,0.6632052159511178,11
2016-02-24,0.285463415699266,11
2016-02-25,-0.07231972433887389,11
2016-02-26,-0.4091775225670135,11
2016-02-27,,1
2016-02-28,,1
2016-02-29,0.11163340263047403,11
2016-03-01,-0.6290014281144009,11
2016-03-02,-0.10219386982662622,11
2016-03-03,-0.04165456293169614,11
2016-03-04,-0.21818587241650886,11
2016-03-05,,1
2016-03-06,,1
2016-03-07,-0.12342015540039598,11
2016-03-08,0.4224078052233949,11
2016-03-09,-0.02210041574775948,11
2016-03-10,-0.39410361249791737,11
2016-03-11,-0.8274329012427085,11
2016-03-12,,1
2016-03-13,,1
2016-03-14,-0.15990498629643513,11
2016-03-15,0.16092808701455308,11
2016-03-16,-0.16710085275859435,11
2016-03-17,-0.19947446588183054,11
2016-03-18,-0.03680171270179835,11
2016-03-19,,1
2016-03-20,,1
2016-03-21,-0.13616339423647528,11
2016-03-22,0.09191621588632178,11
2016-03-23,0.08592751743706009,11
2016-03-24,0.0035647259297373487,11
2016-03-25,,3
2016-03-26,,1
2016-03-27,,1
2016-03-28,-0.04462016685257693,11
2016-03-29,-0.2652511602966121,11
2016-03-30,-0.37865333303249765,11
2016-03-31,0.02217856081144542,11
2016-04-01,-0.4189732815843153,11
2016-04-02,,1
2016-04-03,,1
2016-04-04,0.07646021339090715,11
2016-04-05,0.5163042749285175,11
2016-04-06,-0.22745689428423893,11
2016-04-07,0.5800519385658022,11
2016-04-08,0.11546185920866009,11
2016-04-09,,1
2016-04-10,,1
2016-04-11,-0.04110777861522699,11
2016-04-12,-0.28645307061547415,11
2016-04-13,-0.3947278468692122,11
2016-04-14,-0.22847894430275126,11
2016-04-15,-0.006387130476232735,11
2016-04-16,,1
2016-04-17,,1
2016-04-18,-0.2317404965076445,11
2016-04-19,-0.3719065236820901,11
2016-04-20,-0.17299624243557313,11
2016-04-21,0.004657321376245466,11
2016-04-22,-0.044840947158958186,11
2016-04-23,,1
2016-04-24,,1
2016-04-25,-0.26236319329652624,11
2016-04-26,-0.2264860047725125,11
2016-04-27,0.11037165988318551,11
2016-04-28,0.11479451055418567,11
2016-04-29,0.4824197578957447,11
2016-04-30,,1
2016-05-01,,1
2016-05-02,-0.17600508706552487,11
2016-05-03,0.29963493297516774,11
2016-05-04,0.15180183792605215,11
2016-05-05,0.15678771814227296,11
2016-05-06,0.006921227745011804,11
2016-05-07,,1
2016-05-08,,1
2016-05-09,-0.1459221517905612,11
2016-05-10,-0.4338001951801744,11
2016-05-11,0.0753080207426659,11
2016-05-12,-0.03760096445829712,11
2016-05-13,0.3417441319618776,11
2016-05-14,,1
2016-05-15,,1
2016-05-16,-0.17583210226651103,11
2016-05-17,0.07989838646608449,11
2016-05-18,-0.16885751944307303,11
2016-05-19,0.132006496287022,11
2016-05-20,-0.24528342409533258,11
2016-05-21,,1
2016-05-22,,1
2016-05-23,-0.07952114296361629,11
2016-05-24,-0.3805553020068049,11
2016-05-25,-0.3237842028002708,11
2016-05-26,-0.08899234518288032,11
2016-05-27,-0.33808850596452217,11
2016-05-28,,1
2016-05-29,,1
2016-05-30,,3
2016-05-31,-0.0011285414329192769,11
2016-06-01,-0.22832028334282226,11
2016-06-02,0.012462524413458954,11
2016-06-03,-0.08485248313325894,11
2016-06-04,,1
2016-06-05,,1
2016-06-06,-0.26021349665916105,11
2016-06-07,-0.2378062594737438,11
2016-06-08,-0.07328950152890841,11
2016-06-09,0.32027053062006133,11
2016-06-10,0.4816749026502386,11
2016-06-11,,1
2016-06-12,,1
2016-06-13,0.43991639715909375,11
2016-06-14,0.2923589894358296,11
2016-06-15,0.014504822512545666,11
2016-06-16,-0.2936122542693233,11
2016-06-17,0.14176766742827268,11
2016-06-18,,1
2016-06-19,,1
2016-06-20,-0.4409966436079545,11
2016-06-21,0.13939937959811266,11
2016-06-22,0.2806892167406703,11
2016-06-23,-0.7912771740348653,11
2016-06-24,1.8290596762025886,11
2016-06-25,,1
2016-06-26,,1
2016-06-27,1.6153300044157142,11
2016-06-28,-0.4304246366917729,11
2016-06-29,-0.6589176083510465,11
2016-06-30,-0.6524988347269661,11
2016-07-01,-0.047315897107847664,11
2016-07-02,,1
2016-07-03,,1
2016-07-04,,3
2016-07-05,0.5561413342389069,11
2016-07-06,0.13370832619842185,11
2016-07-07,-0.09688785454270556,11
2016-07-08,-0.5407429854791503,11
2016-07-09,,1
2016-07-10,,1
2016-07-11,-0.33661158170937927,11
2016-07-12,-0.8697676366448028,11
2016-07-13,-0.3076581575968915,11
2016-07-14,-0.4384471892175254,11
2016-07-15,-0.31933825495472123,11
2016-07-16,,1
2016-07-17,,1
2016-07-18,-0.19649215347389729,11
2016-07-19,0.019676807580368442,11
2016-07-20,-0.21113882684232807,11
2016-07-21,-0.11107058643927888,11
2016-07-22,-0.06303229161460001,11
2016-07-23,,1
2016-07-24,,1
2016-07-25,-0.01608298228870161,11
2016-07-26,-0.016976219992966782,11
2016-07-27,-0.009605145223631035,11
2016-07-28,-0.24595039014557665,11
2016-07-29,-0.1232792575498271,11
2016-07-30,,1
2016-07-31,,1
2016-08-01,0.12648240786564535,11
2016-08-02,0.13680501753221305,11
2016-08-03,-0.11340630521166438,11
2016-08-04,-0.03934502596372772,11
2016-08-05,-0.5233270248050303,11
2016-08-06,,1
2016-08-07,,1
2016-08-08,-0.1862570734947271,11
2016-08-09,-0.15137983542414057,11
2016-08-10,-0.12815067916964373,11
2016-08-11,-0.27339645948003083,11
2016-08-12,0.005404338927963093,11
2016-08-13,,1
2016-08-14,,1
2016-08-15,-0.21119053677538507,11
2016-08-16,-0.160381698715384,11
2016-08-17,-0.1000678610123377,11
2016-08-18,-0.16609886623809803,11
2016-08-19,-0.22878246088681048,11
2016-08-20,,1
2016-08-21,,1
2016-08-22,-0.024121885821714848,11
2016-08-23,-0.0712407120584678,11
2016-08-24,-0.1255802789881429,11
2016-08-25,-0.1161646659589262,11
2016-08-26,-0.004809202124857076,11
2016-08-27,,1
2016-08-28,,1
2016-08-29,-0.20440913779352543,11
2016-08-30,-0.09781461862419,11
2016-08-31,-0.13782196233658486,11
2016-09-01,-0.3540974193017767,11
2016-09-02,-0.26881404717669094,11
2016-09-03,,1
2016-09-04,,1
2016-09-05,,3
2016-09-06,-0.11537832621123799,11
2016-09-07,0.08215426529198605,11
2016-09-08,-0.19300315014625255,11
2016-09-09,0.31250339501787555,11
2016-09-10,,1
2016-09-11,,1
2016-09-12,-0.3474210861182306,11
2016-09-13,0.38556446741311484,11
2016-09-14,-0.08655143015503207,11
2016-09-15,-0.4185983953331538,11
2016-09-16,0.15532106838834947,11
2016-09-17,,1
2016-09-18,,1
2016-09-19,0.030421642961560903,11
2016-09-20,0.08435608808983926,11
2016-09-21,-0.16574275646106626,11
2016-09-22,0.021192942417197855,11
2016-09-23,-0.15422631887285523,11
2016-09-24,,1
2016-09-25,,1
2016-09-26,0.2521200293686569,11
2016-09-27,-0.28745890493114573,11
2016-09-28,-0.19082097228785952,11
2016-09-29,0.2452407664533448,11
2016-09-30,-0.4725480671346282,11
2016-10-01,,1
2016-10-02,,1
2016-10-03,-0.11627955176764565,11
2016-10-04,-0.26568820338388077,11
2016-10-05,-0.4184562481366923,11
2016-10-06,-0.2016213923589603,11
2016-10-07,-0.06995544593916075,11
2016-10-08,,1
2016-10-09,,1
2016-10-10,-0.27042428693577214,8
2016-10-11,0.4405061601889727,11
2016-10-12,0.15081229282844888,11
2016-10-13,0.14103588570508713,11
2016-10-14,-0.11138016251090517,11
2016-10-15,,1
2016-10-16,,1
2016-10-17,0.18040087904529498,11
2016-10-18,-0.2075859891731808,11
2016-10-19,0.06301180372224095,11
2016-10-20,0.039749653614991186,11
2016-10-21,0.00870312223523158,11
2016-10-22,,1
2016-10-23,,1
2016-10-24,-0.1488452131198219,11
2016-10-25,-0.030807596828378737,11
2016-10-26,-0.192971316768212,11
2016-10-27,-0.02846054551878469,11
2016-10-28,-0.043008346951494525,11
2016-10-29,,1
2016-10-30,,1
2016-10-31,-0.11766239796769215,11
2016-11-01,0.05345464593418163,11
2016-11-02,0.23345585102185648,11
2016-11-03,0.3318171230925774,11
2016-11-04,0.18368887784014143,11
2016-11-05,,1
2016-11-06,,1
2016-11-07,-0.8126969410175494,11
2016-11-08,-0.061746101831003174,11
2016-11-09,-0.19868879223789762,11
2016-11-10,0.31995666628836694,11
2016-11-11,0.2713249448830153,7
2016-11-12,,1
2016-11-13,,1
2016-11-14,-0.3626119619350308,11
2016-11-15,-0.37677806308147765,11
2016-11-16,-0.11015099403503607,11
2016-11-17,-0.05931555827092199,11
2016-11-18,-0.18695708260628213,11
2016-11-19,,1
2016-11-20,,1
2016-11-21,-0.32477693620635856,11
2016-11-22,-0.3722111186106252,11
2016-11-23,-0.06175761604018995,11
2016-11-24,,3
2016-11-25,-0.5500946878713541,11
2016-11-26,,1
2016-11-27,,1
2016-11-28,0.13784388722242885,11
2016-11-29,-0.1622857796787948,11
2016-11-30,-0.08778373369137711,11
2016-12-01,-0.17892917745276407,11
2016-12-02,-0.1664929316089758,11
2016-12-03,,1
2016-12-04,,1
2016-12-05,-0.10523662895387438,11
2016-12-06,-0.6482882299177751,11
2016-12-07,-0.37003917310908424,11
2016-12-08,-0.04165464140654139,11
2016-12-09,-0.004951902366494626,11
2016-12-10,,1
2016-12-11,,1
2016-12-12,-0.08368589803968268,11
2016-12-13,-0.3917199647674114,11
2016-12-14,0.3902566025343152,11
2016-12-15,-0.2568355523627149,11
2016-12-16,0.03672681273229556,11
2016-12-17,,1
2016-12-18,,1
2016-12-19,0.046647437430670985,11
2016-12-20,-0.1360056359528591,11
2016-12-21,-0.2905539858599925,11
2016-12-22,-0.1866665426787012,11
2016-12-23,-0.39445205314454534,11
2016-12-24,,1
2016-12-25,,1
2016-12-26,,3
2016-12-27,-0.13848142427643584,11
2016-12-28,-0.03651294336586613,11
2016-12-29,0.007019263296759019,11
2016-12-30,-0.12558557485115704,11
2016-12-31,,1
2017-01-01,,1
2017-01-02,,3
2017-01-03,-0.18623870666953257,11
2017-01-04,-0.6183771983320686,11
2017-01-05,0.2847731844568818,11
2017-01-06,0.2942148582245755,11
2017-01-07,,1
2017-01-08,,1
2017-01-09,-0.08296926399318436,11
2017-01-10,-0.15695610588668407,11
2017-01-11,0.4541920284274737,11
2017-01-12,-0.17816248490585845,11
2017-01-13,-0.287358189672726,11
2017-01-14,,1
2017-01-15,,1
2017-01-16,,3
2017-01-17,-0.17790789580613475,11
2017-01-18,-0.06682474774279075,11
2017-01-19,-0.17052665484342053,11
2017-01-20,-0.21724957055001995,11
2017-01-21,,1
2017-01-22,,1
2017-01-23,-0.0027725751276745318,11
2017-01-24,-0.17085629482962408,11
2017-01-25,-0.6770150778040728,11
2017-01-26,0.018130209576706132,11
2017-01-27,-0.09880120160528873,11
2017-01-28,,1
2017-01-29,,1
2017-01-30,0.003630383358175625,11
2017-01-31,-0.07706484986456852,11
2017-02-01,-0.21217074987289955,11
2017-02-02,-0.061177503933361785,11
2017-02-03,-0.23131955091026893,11
2017-02-04,,1
2017-02-05,,1
2017-02-06,0.09939161067253464,11
2017-02-07,0.1609320312622922,11
2017-02-08,0.014750629999551053,11
2017-02-09,0.036627845791898754,11
2017-02-10,-0.23400399518308043,11
2017-02-11,,1
2017-02-12,,1
2017-02-13,-0.301682975684354,11
2017-02-14,-0.13672243608627907,11
2017-02-15,-0.22829216656532364,11
2017-02-16,-0.06924071689180028,11
2017-02-17,-0.030697470730467812,11
2017-02-18,,1
2017-02-19,,1
2017-02-20,,3
2017-02-21,-0.28467506305279927,11
2017-02-22,-0.07755863405377622,11
2017-02-23,-0.020127655826571125,11
2017-02-24,0.13778949000440674,11
2017-02-25,,1
2017-02-26,,1
2017-02-27,-0.06282822506567748,11
2017-02-28,-0.02468570740902566,11
2017-03-01,-0.6331525545827149,11
2017-03-02,-0.08305878050588643,11
2017-03-03,-0.3318233667318411,11
2017-03-04,,1
2017-03-05,,1
2017-03-06,-0.11536128043304288,11
2017-03-07,0.23347262553608567,11
2017-03-08,0.15284481402671682,11
2017-03-09,-0.2938233151970428,11
2017-03-10,-0.2656817242536547,11
2017-03-11,,1
2017-03-12,,1
2017-03-13,-0.37610167433216085,11
2017-03-14,0.17583306575676982,11
2017-03-15,-0.5729270392638935,11
2017-03-16,0.16499783290805656,11
2017-03-17,0.22885387434526913,11
2017-03-18,,1
2017-03-19,,1
2017-03-20,0.03405204357870821,11
2017-03-21,0.17116684703441848,11
2017-03-22,0.1918558270414975,11
2017-03-23,0.02702392206316706,11
2017-03-24,0.312436425971898,11
2017-03-25,,1
2017-03-26,,1
2017-03-27,-0.28642783200165983,11
2017-03-28,-0.24371452702374585,11
2017-03-29,0.0841693770932343,11
2017-03-30,0.018972658199467175,11
2017-03-31,0.041715690721202375,11
2017-04-01,,1
2017-04-02,,1
2017-04-03,0.05072077182802419,11
2017-04-04,0.12176589931754545,11
2017-04-05,-0.00769570874859686,11
2017-04-06,-0.027235124947107205,11
2017-04-07,0.16222241207463137,11
2017-04-08,,1
2017-04-09,,1
2017-04-10,0.13083925146595068,11
2017-04-11,0.37699999248381055,11
2017-04-12,0.2465555825122251,11
2017-04-13,0.5055449323115332,11
2017-04-14,,3
2017-04-15,,1
2017-04-16,,1
2017-04-17,-0.25054120251938183,11
2017-04-18,-0.032756135787688205,11
2017-04-19,-0.14313273199848975,11
2017-04-20,-0.3779462363217609,11
2017-04-21,0.11195956565423919,11
2017-04-22,,1
2017-04-23,,1
2017-04-24,-1.2684437806267488,11
2017-04-25,-0.4647841428707958,11
2017-04-26,-0.29068728053793647,11
2017-04-27,-0.17349031463910555,11
2017-04-28,0.09245115540216227,11
2017-04-29,,1
2017-04-30,,1
2017-05-01,-0.6357430889525374,11
2017-05-02,-0.35934829876532787,11
2017-05-03,-0.19260593489611277,11
2017-05-04,-0.5403869606157579,11
2017-05-05,-0.35351775897977294,11
2017-05-06,,1
2017-05-07,,1
2017-05-08,-0.2688506516866167,11
2017-05-09,-0.3241524486350144,11
2017-05-10,-0.11875512096030097,11
2017-05-11,-0.09256144967090064,11
2017-05-12,0.2715453405029026,11
2017-05-13,,1
2017-05-14,,1
2017-05-15,-0.15128751601164078,11
2017-05-16,-0.3143629520285494,11
2017-05-17,0.667525562095069,11
2017-05-18,0.1761165716741212,11
2017-05-19,-0.5166801814047112,11
2017-05-20,,1
2017-05-21,,1
2017-05-22,-0.4642601483765782,11
2017-05-23,-0.2532289605325025,11
2017-05-24,-0.3835905247372436,11
2017-05-25,-0.17798591968060415,11
2017-05-26,0.233744228562049,11
2017-05-27,,1
2017-05-28,,1
2017-05-29,,3
2017-05-30,0.1421396093831204,11
2017-05-31,-0.22190750470378237,11
2017-06-01,-0.5994394477418352,11
2017-06-02,-0.279048045494625,11
2017-06-03,,1
2017-06-04,,1
2017-06-05,-0.2273345246523362,11
2017-06-06,0.12256987408406199,11
2017-06-07,-0.10113263212823596,11
2017-06-08,-0.3424634191515904,11
2017-06-09,0.1347348712565226,11
2017-06-10,,1
2017-06-11,,1
2017-06-12,0.1529561087896347,11
2017-06-13,-0.18743011829710585,11
2017-06-14,0.17801613699443763,11
2017-06-15,0.14764848106518877,11
2017-06-16,-0.15295995512907234,11
2017-06-17,,1
2017-06-18,,1
2017-06-19,-0.5869346093595658,11
2017-06-20,0.1314325005880159,11
2017-06-21,0.086699739936431,11
2017-06-22,-0.14417769635194513,11
2017-06-23,-0.15622333795789478,11
2017-06-24,,1
2017-06-25,,1
2017-06-26,-0.15870991025115214,11
2017-06-27,-0.06040901999487816,11
2017-06-28,-0.7733824047956457,11
2017-06-29,0.0777015483840959,11
2017-06-30,-0.11494126910147631,11
2017-07-01,,1
2017-07-02,,1
2017-07-03,-0.2223485356864978,11
2017-07-04,,3
2017-07-05,-0.032583567179435204,11
2017-07-06,0.2668189327542568,11
2017-07-07,-0.39438738633552733,11
2017-07-08,,1
2017-07-09,,1
2017-07-10,0.04376105133731822,11
2017-07-11,-0.0027496381695337993,9
2017-07-12,-0.5052041085429335,11
2017-07-13,0.01321558783437485,11
2017-07-14,-0.1353254822691155,11
2017-07-15,,1
2017-07-16,,1
2017-07-17,-0.3593786214322334,11
2017-07-18,-0.12603805103682716,11
2017-07-19,-0.18572626341958182,11
2017-07-20,-0.6797378708902441,11
2017-07-21,-0.09606131408918019,11
2017-07-22,,1
2017-07-23,,1
2017-07-24,-0.06744699482362253,11
2017-07-25,0.059142310637842345,11
2017-07-26,-0.19591587316979694,11
2017-07-27,0.01970761614859899,11
2017-07-28,-0.00519856558205392,11
2017-07-29,,1
2017-07-30,,1
2017-07-31,-0.2150069759873448,11
2017-08-01,-0.023352592044335305,11
2017-08-02,-0.07391091844242326,11
2017-08-03,-0.09727570930035317,11
2017-08-04,-0.07439547191490042,11
2017-08-05,,1
2017-08-06,,1
2017-08-07,-0.2121870969824413,11
2017-08-08,0.05747449377697304,11
2017-08-09,0.6645311821341562,11
2017-08-10,0.8755312841977574,11
2017-08-11,0.06684748014750513,11
2017-08-12,,1
2017-08-13,,1
2017-08-14,-0.7188049317323766,11
2017-08-15,-0.028350626816647632,11
2017-08-16,-0.2684033586285914,11
2017-08-17,0.9848525721953131,11
2017-08-18,0.4112828002974075,11
2017-08-19,,1
2017-08-20,,1
2017-08-21,-0.12084739801341099,11
2017-08-22,-0.46164976220961046,11
2017-08-23,0.12165367936625779,11
2017-08-24,-0.19052132692648957,11
2017-08-25,-0.17026847299714584,11
2017-08-26,,1
2017-08-27,,1
2017-08-28,-0.24440904230136293,11
2017-08-29,0.1398174738005461,11
2017-08-30,-0.2887215259182004,11
2017-08-31,-0.034057698118791495,11
2017-09-01,-0.20163846361356733,11
2017-09-02,,1
2017-09-03,,1
2017-09-04,,3
2017-09-05,0.6242796970276893,11
2017-09-06,-0.16139816317289377,11
2017-09-07,-0.10421755993872872,11
2017-09-08,0.155762909229012,11
2017-09-09,,1
2017-09-10,,1
2017-09-11,-0.5193129153816722,11
2017-09-12,-0.26505718230301045,11
2017-09-13,0.15770148980150703,11
2017-09-14,0.38060895520480925,11
2017-09-15,-0.5396879367197361,11
2017-09-16,,1
2017-09-17,,1
2017-09-18,-0.691048099847823,11
2017-09-19,-0.23902372418407145,11
2017-09-20,0.1835293969848073,11
2017-09-21,-0.0043574423064387325,11
2017-09-22,-0.08585515895557058,11
2017-09-23,,1
2017-09-24,,1
2017-09-25,0.5521682013299801,11
2017-09-26,0.11555901505527283,11
2017-09-27,-0.4234084361732864,11
2017-09-28,-0.16206884266277824,11
2017-09-29,-0.33935268478900693,11
2017-09-30,,1
2017-10-01,,1
2017-10-02,-0.2753866003757694,11
2017-10-03,-0.1800258429955635,11
2017-10-04,-0.06158837757689055,11
2017-10-05,-0.22025207062804694,11
2017-10-06,-0.0813422510216481,11
2017-10-07,,1
2017-10-08,,1
2017-10-09,0.07760219586527149,11
2017-10-10,-0.055041441112871216,11
2017-10-11,-0.2567342295964427,11
2017-10-12,-0.20348825777125779,11
2017-10-13,0.10057343608179231,11
2017-10-14,,1
2017-10-15,,1
2017-10-16,0.0034120824685385546,11
2017-10-17,-0.06321194040615441,11
2017-10-18,-0.18519096289035922,11
2017-10-19,-0.10130348518475797,11
2017-10-20,-0.43000898762354006,11
2017-10-21,,1
2017-10-22,,1
2017-10-23,0.33375581317453185,11
2017-10-24,0.1946709759130786,11
2017-10-25,-0.08781529533814401,11
2017-10-26,0.18479028171082854,11
2017-10-27,0.10048795438438628,11
2017-10-28,,1
2017-10-29,,1
2017-10-30,0.35866041370831386,11
2017-10-31,-0.2573428337118736,11
2017-11-01,-0.10957210509310533,11
2017-11-02,-0.07098799413597534,11
2017-11-03,-0.049846227919996086,11
2017-11-04,,1
2017-11-05,,1
2017-11-06,0.2399242997387364,11
2017-11-07,0.1619553061756675,11
2017-11-08,-0.057339566823923833,11
2017-11-09,0.3304959964533529,11
2017-11-10,-0.15787071750226037,11
2017-11-11,,1
2017-11-12,,1
2017-11-13,-0.08692837992832235,11
